Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product, Sales ,Quantity,Discount, Profit , Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region
HF-2015-4934,1/26/2023,1/27/2023,1,Second Class,Home & Furniture,Towels, $228.0 ,2,0.03, $134.3 , $13.4 ,High,PE-0045915,Schroeder Philippe,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia
HF-2015-4938,1/22/2023,1/24/2023,2,Second Class,Home & Furniture,Shoe Rack, $124.0 ,2,0.05, $31.6 , $3.2 ,Medium,RE-0045919,Pacheco Sayre,Corporate,Mexico City,Distrito Federal,Mexico,North
HF-2015-4939,1/20/2023,1/27/2023,7,Second Class,Home & Furniture,Umbrellas, $70.0 ,5,0.01, $14.0 , $1.4 ,Medium,NG-0045920,Martin Armstrong,Consumer,Aligarh,Uttar Pradesh,India,Central Asia
HF-2015-4952,1/14/2023,1/20/2023,6,Second Class,Home & Furniture,Bed Sheets, $211.0 ,1,0.04, $122.6 , $12.3 ,Medium,OX-0045933,Hudson Cox,Home Office,New York City,New York,United States,East
HF-2015-4975,1/13/2023,1/16/2023,3,Second Class,Home & Furniture,Sofas, $67.0 ,2,0.05, $33.5 , $3.4 ,Medium,ER-0045956,Whitehead Pelletier,Corporate,Wollongong,New South Wales,Australia,Oceania
HF-2015-4978,1/8/2023,1/15/2023,7,Second Class,Home & Furniture,Shoe Rack, $124.0 ,4,0.04, $24.2 , $2.4 ,Medium,NE-0045959,Cobb Kane,Consumer,Mecca,Makkah,Saudi Arabia,EMEA
HF-2015-4988,1/19/2023,1/29/2023,10,Second Class,Home & Furniture,Shoe Rack, $124.0 ,4,0.02, $34.1 , $3.4 ,High,CH-0045969,Hardin Roach,Consumer,Cincinnati,Ohio,United States,East
HF-2015-5031,1/12/2023,1/18/2023,6,Second Class,Home & Furniture,Sofa Covers, $216.0 ,5,0.03, $103.6 , $10.4 ,Medium,ON-0046012,Burton Ellison,Consumer,New York City,New York,United States,East
HF-2015-5033,1/27/2023,2/1/2023,5,Second Class,Home & Furniture,Curtains, $34.0 ,5,0.02, $6.8 , $0.7 ,High,OY-0046014,Norman Joy,Home Office,Managua,Managua,Nicaragua,Central
HF-2015-5036,1/13/2023,1/15/2023,2,Second Class,Home & Furniture,Beds, $78.0 ,5,0.02, $15.6 , $1.6 ,Medium,BS-0046017,Patton Jacobs,Consumer,Treviso,Veneto,Italy,South
HF-2015-5041,1/20/2023,1/27/2023,7,Second Class,Home & Furniture,Sofa Covers, $216.0 ,2,0.02, $127.4 , $12.7 ,High,ON-0046022,Larson Ferguson,Consumer,Lima,Lima (city),Peru,South
HF-2015-5097,1/22/2023,2/1/2023,10,Second Class,Home & Furniture,Dinning Tables, $119.0 ,5,0.03, $21.2 , $2.1 ,Critical,ON-0046078,Livingston Thornton,Consumer,Bangui,Bangui,Central African Republic,Africa
HF-2015-5099,1/9/2023,1/12/2023,3,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.04, $23.3 , $2.3 ,Medium,AL-0046080,Whitaker Nazzal,Consumer,Quixadá,Ceará,Brazil,South
HF-2015-5100,1/21/2023,1/30/2023,9,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,1,0.01, $51.7 , $5.2 ,Medium,ON-0046081,Rowe Jackson,Corporate,Magdeburg,Saxony-Anhalt,Germany,Central
HF-2015-5124,1/4/2023,1/7/2023,3,Second Class,Home & Furniture,Sofas, $67.0 ,5,0.04, $13.4 , $1.3 ,High,EZ-0046105,Mccormick Lopez,Consumer,Holguín,Holguín,Cuba,Caribbean
HF-2015-5125,1/4/2023,1/7/2023,3,Second Class,Home & Furniture,Beds, $78.0 ,2,0.05, $39.0 , $3.9 ,Medium,DS-0046106,Dixon Childs,Corporate,Maracaibo,Zulia,Venezuela,South
HF-2015-5135,1/3/2023,1/12/2023,9,Second Class,Home & Furniture,Beds, $78.0 ,2,0.04, $39.0 , $3.9 ,High,IN-0046116,Peterson Blumstein,Corporate,Modesto,California,United States,West
HF-2015-5169,1/23/2023,1/26/2023,3,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,3,0.01, $49.0 , $4.9 ,Medium,ER-0046150,Combs Ober,Consumer,Gennevilliers,Ile-de-France,France,Central
HF-2015-5179,1/17/2023,1/25/2023,8,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,2,0.05, $39.7 , $4.0 ,Medium,EK-0046160,Mueller Pistek,Home Office,Bekasi,Jawa Barat,Indonesia,Southeast Asia
HF-2015-5180,1/24/2023,2/1/2023,8,Second Class,Home & Furniture,Sofa Covers, $216.0 ,2,0.01, $131.7 , $13.2 ,High,TT-0046161,Harper Dartt,Consumer,Vineland,New Jersey,United States,East
HF-2015-5195,1/12/2023,1/14/2023,2,Second Class,Home & Furniture,Beds, $78.0 ,1,0.02, $78.0 , $7.8 ,High,KY-0046176,Donaldson Zandusky,Consumer,La Rochelle,Poitou-Charentes,France,Central
HF-2015-5202,1/6/2023,1/8/2023,2,Second Class,Home & Furniture,Curtains, $34.0 ,4,0.02, $8.5 , $0.9 ,High,SS-0046183,Dotson Weiss,Consumer,Seattle,Washington,United States,West
HF-2015-5207,1/27/2023,2/4/2023,8,Second Class,Home & Furniture,Shoe Rack, $124.0 ,1,0.05, $37.8 , $3.8 ,High,EN-0046188,Leonard Hallsten,Corporate,Palembang,Sumatera Selatan,Indonesia,Southeast Asia
HF-2015-5208,1/1/2023,1/8/2023,7,Second Class,Home & Furniture,Umbrellas, $70.0 ,1,0.01, $70.0 , $7.0 ,Medium,AN-0046189,Savage Phan,Consumer,Lyon,Rhône-Alpes,France,Central
HF-2015-5215,1/18/2023,1/20/2023,2,Second Class,Home & Furniture,Beds, $78.0 ,1,0.03, $78.0 , $7.8 ,Critical,DA-0046196,Taylor Andreada,Consumer,San Salvador,San Salvador,El Salvador,Central
HF-2015-5220,1/28/2023,2/7/2023,10,Second Class,Home & Furniture,Sofa Covers, $216.0 ,1,0.04, $127.4 , $12.7 ,Medium,SS-0046201,Flynn Moss,Home Office,Dar es Salaam,Dar Es Salaam,Tanzania,Africa
HF-2015-5226,1/29/2023,1/31/2023,2,Second Class,Home & Furniture,Dinning Tables, $119.0 ,4,0.02, $29.5 , $2.9 ,High,EL-0046207,Valdez Heidel,Consumer,Al Hillah,Babil,Iraq,EMEA
HF-2015-5228,1/6/2023,1/7/2023,1,Second Class,Home & Furniture,Umbrellas, $70.0 ,4,0.05, $17.5 , $1.8 ,Medium,AS-0046209,Adams Barchas,Consumer,Toluca,México,Mexico,North
HF-2015-5240,1/21/2023,1/24/2023,3,Second Class,Home & Furniture,Sofa Covers, $216.0 ,1,0.04, $127.4 , $12.7 ,High,RT-0046221,Wilkinson Rupert,Home Office,Devonport,Tasmania,Australia,Oceania
HF-2015-5248,1/9/2023,1/16/2023,7,Second Class,Home & Furniture,Umbrellas, $70.0 ,1,0.05, $70.0 , $7.0 ,Critical,NI-0046229,Nolan Vittorini,Corporate,Mérida,Yucatán,Mexico,North
HF-2015-5274,1/15/2023,1/21/2023,6,Second Class,Home & Furniture,Sofas, $67.0 ,1,0.02, $67.0 , $6.7 ,Critical,ER-0046255,Long Breyer,Consumer,Rancagua,O'Higgins,Chile,South
HF-2015-5276,1/5/2023,1/11/2023,6,Second Class,Home & Furniture,Dinning Tables, $119.0 ,5,0.03, $21.2 , $2.1 ,Medium,LE-0046257,Fisher Carlisle,Corporate,Pune,Maharashtra,India,Central Asia
HF-2015-5277,1/3/2023,1/13/2023,10,Second Class,Home & Furniture,Shoe Rack, $124.0 ,5,0.04, $19.2 , $1.9 ,High,UM-0046258,Chase Mitchum,Corporate,Regina,Saskatchewan,Canada,Canada
HF-2015-5284,1/23/2023,1/26/2023,3,Second Class,Home & Furniture,Sofas, $67.0 ,3,0.01, $22.3 , $2.2 ,High,RA-0046265,Mcbride Lawera,Corporate,Mantes-la-Jolie,Ile-de-France,France,Central
HF-2015-5295,1/9/2023,1/15/2023,6,Second Class,Home & Furniture,Beds, $78.0 ,2,0.01, $39.0 , $3.9 ,Medium,IN-0046276,Waters Lampkin,Consumer,Cairo,Al Qahirah,Egypt,Africa
HF-2015-5305,1/24/2023,1/27/2023,3,Second Class,Home & Furniture,Beds, $78.0 ,1,0.01, $78.0 , $7.8 ,High,EN-0046286,Thornton Holden,Corporate,Santa Clara,Villa Clara,Cuba,Caribbean
HF-2015-5309,1/6/2023,1/8/2023,2,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,4,0.01, $47.7 , $4.8 ,Critical,DT-0046290,Roach Wendt,Corporate,Sant Boi de Llobregat,Catalonia,Spain,South
HF-2015-5311,1/31/2023,2/8/2023,8,Second Class,Home & Furniture,Bed Sheets, $211.0 ,3,0.02, $118.3 , $11.8 ,Critical,AN-0046292,Sanchez Bergman,Corporate,Durango,Durango,Mexico,North
HF-2015-5345,1/10/2023,1/11/2023,1,Second Class,Home & Furniture,Beds, $78.0 ,4,0.04, $19.5 , $2.0 ,Medium,IN-0046326,Page Häberlin,Home Office,Toronto,Ontario,Canada,Canada
HF-2015-5360,1/1/2023,1/10/2023,9,Second Class,Home & Furniture,Sofa Covers, $216.0 ,4,0.01, $127.4 , $12.7 ,High,NO-0046341,Kim Eno,Corporate,Granada,Granada,Nicaragua,Central
HF-2015-5365,1/31/2023,2/6/2023,6,Second Class,Home & Furniture,Beds, $78.0 ,1,0.04, $78.0 , $7.8 ,High,UM-0046346,Chase Mitchum,Corporate,Regina,Saskatchewan,Canada,Canada
HF-2015-5376,1/6/2023,1/12/2023,6,Second Class,Home & Furniture,Dinning Tables, $119.0 ,3,0.04, $24.7 , $2.5 ,Medium,EK-0046357,Kemp Pistek,Consumer,Phnom Penh,Phnom Penh,Cambodia,Southeast Asia
HF-2015-5378,1/13/2023,1/18/2023,5,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.04, $23.3 , $2.3 ,Medium,ON-0046359,Matthews Creighton,Corporate,Tlalpan,Distrito Federal,Mexico,North
HF-2015-5399,1/7/2023,1/12/2023,5,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,1,0.02, $50.3 , $5.0 ,Medium,MS-0046380,Oneill Williams,Consumer,Geelong,Victoria,Australia,Oceania
HF-2015-5420,1/6/2023,1/13/2023,7,Second Class,Home & Furniture,Sofa Covers, $216.0 ,1,0.01, $133.8 , $13.4 ,Medium,DI-0046401,Dean Etezadi,Consumer,Bezerros,Pernambuco,Brazil,South
HF-2015-5435,1/30/2023,2/5/2023,6,Second Class,Home & Furniture,Beds, $78.0 ,5,0.05, $15.6 , $1.6 ,High,EN-0046416,Koch Vanderzanden,Home Office,Casablanca,Grand Casablanca,Morocco,Africa
HF-2015-5453,1/7/2023,1/17/2023,10,Second Class,Home & Furniture,Towels, $228.0 ,4,0.05, $102.4 , $10.2 ,Medium,LL-0046434,Farrell Sewall,Home Office,Port Macquarie,New South Wales,Australia,Oceania
HF-2015-5499,1/8/2023,1/10/2023,2,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,5,0.04, $26.4 , $2.6 ,Medium,TT-0046480,Hess Prescott,Home Office,Rostock,Mecklenburg-Vorpommern,Germany,Central
HF-2015-5502,1/15/2023,1/23/2023,8,Second Class,Home & Furniture,Curtains, $34.0 ,1,0.03, $34.0 , $3.4 ,High,IA-0046483,Villarreal Skaria,Consumer,Mosul,Ninawa,Iraq,EMEA
HF-2015-5528,1/21/2023,1/29/2023,8,Second Class,Home & Furniture,Umbrellas, $70.0 ,5,0.04, $14.0 , $1.4 ,Medium,AN-0046509,Mack Hoffman,Consumer,Los Angeles,California,United States,West
HF-2015-5532,1/15/2023,1/17/2023,2,Second Class,Home & Furniture,Curtains, $34.0 ,1,0.01, $34.0 , $3.4 ,High,ER-0046513,Montoya Ritter,Corporate,Dover,New Hampshire,United States,East
HF-2015-5550,1/24/2023,1/26/2023,2,Second Class,Home & Furniture,Sofa Covers, $216.0 ,3,0.05, $103.6 , $10.4 ,High,TY-0046531,Osborne Kelty,Corporate,Minneapolis,Minnesota,United States,Central
HF-2015-5551,1/2/2023,1/11/2023,9,Second Class,Home & Furniture,Bed Sheets, $211.0 ,3,0.05, $99.4 , $9.9 ,Medium,AY-0046532,Wolf Murray,Corporate,Lanxi,Zhejiang,China,North Asia
HF-2015-5556,1/8/2023,1/18/2023,10,Second Class,Home & Furniture,Dinning Tables, $119.0 ,1,0.01, $37.8 , $3.8 ,Medium,CK-0046537,Barnett Garverick,Home Office,Marano di Napoli,Campania,Italy,South
HF-2015-5567,1/25/2023,1/29/2023,4,Second Class,Home & Furniture,Shoe Rack, $124.0 ,2,0.02, $39.0 , $3.9 ,Medium,LL-0046548,Espinoza Mull,Consumer,Dhaka,Dhaka,Bangladesh,Central Asia
HF-2015-5580,1/27/2023,2/5/2023,9,Second Class,Home & Furniture,Sofa Covers, $216.0 ,1,0.05, $125.2 , $12.5 ,High,ES-0046561,Erickson Jones,Consumer,Philadelphia,Pennsylvania,United States,East
HF-2015-5599,1/21/2023,1/29/2023,8,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,1,0.02, $50.3 , $5.0 ,High,IS-0046580,Saunders Kotsonis,Consumer,Kolwezi,Katanga,Democratic Republic of the Congo,Africa
HF-2015-5621,1/8/2023,1/11/2023,3,Second Class,Home & Furniture,Bed Sheets, $211.0 ,1,0.02, $126.8 , $12.7 ,Medium,EN-0046602,Craig Gjertsen,Consumer,Calais,Nord-Pas-de-Calais,France,Central
HF-2015-5633,1/25/2023,2/2/2023,8,Second Class,Home & Furniture,Towels, $228.0 ,1,0.05, $136.6 , $13.7 ,Critical,DA-0046614,Taylor Andreada,Consumer,San Salvador,San Salvador,El Salvador,Central
HF-2015-5667,1/24/2023,1/25/2023,1,Second Class,Home & Furniture,Shoe Rack, $124.0 ,4,0.05, $19.2 , $1.9 ,High,ON-0046648,Becker Johnson,Consumer,Richmond,Kentucky,United States,South
HF-2015-5671,1/24/2023,1/29/2023,5,Second Class,Home & Furniture,Bed Sheets, $211.0 ,1,0.04, $122.6 , $12.3 ,Medium,ON-0046652,Becker Johnson,Consumer,Perth,Western Australia,Australia,Oceania
HF-2015-5676,1/15/2023,1/19/2023,4,Second Class,Home & Furniture,Dinning Tables, $119.0 ,2,0.04, $29.5 , $2.9 ,Medium,ON-0046657,Cox Blanton,Consumer,Bolzano,Trentino-Alto Adige,Italy,South
HF-2015-5707,1/20/2023,1/22/2023,2,Second Class,Home & Furniture,Shoe Rack, $124.0 ,1,0.01, $42.8 , $4.3 ,High,ER-0046688,Rich Ratner,Consumer,Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,Central
HF-2015-5718,1/7/2023,1/14/2023,7,Second Class,Home & Furniture,Umbrellas, $70.0 ,1,0.03, $70.0 , $7.0 ,Medium,RT-0046699,Noble Stewart,Consumer,Ramat Aviv,Tel Aviv,Israel,EMEA
HF-2015-5726,1/27/2023,1/30/2023,3,Second Class,Home & Furniture,Dinning Tables, $119.0 ,1,0.05, $33.1 , $3.3 ,High,CK-0046707,Maynard Selesnick,Corporate,Cardiff,Wales,United Kingdom,North
HF-2015-5730,1/31/2023,2/4/2023,4,Second Class,Home & Furniture,Sofa Covers, $216.0 ,1,0.05, $125.2 , $12.5 ,High,CK-0046711,Abbott Mackendrick,Corporate,Bolton,England,United Kingdom,North
HF-2015-5740,1/19/2023,1/24/2023,5,Second Class,Home & Furniture,Sofa Covers, $216.0 ,4,0.01, $127.4 , $12.7 ,Medium,KS-0046721,Flores Brooks,Home Office,Albany,Western Australia,Australia,Oceania
HF-2015-5741,1/6/2023,1/10/2023,4,Second Class,Home & Furniture,Bed Sheets, $211.0 ,3,0.02, $118.3 , $11.8 ,Medium,ST-0046722,Bullock Prost,Consumer,Dunedin,Otago,New Zealand,Oceania
HF-2015-5797,1/19/2023,1/28/2023,9,Second Class,Home & Furniture,Shoe Rack, $124.0 ,4,0.03, $29.1 , $2.9 ,Medium,KS-0046778,Flores Brooks,Home Office,Albany,Western Australia,Australia,Oceania
HF-2015-5798,1/12/2023,1/22/2023,10,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.02, $23.3 , $2.3 ,Medium,RE-0046779,Vazquez Moore,Consumer,Luoyang,Henan,China,North Asia
HF-2015-5799,1/17/2023,1/19/2023,2,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,3,0.05, $33.1 , $3.3 ,Medium,EN-0046780,Hunt Cohen,Consumer,Bamako,Bamako,Mali,Africa
HF-2015-5830,1/7/2023,1/9/2023,2,Second Class,Home & Furniture,Sofa Covers, $216.0 ,2,0.05, $114.4 , $11.4 ,High,ER-0046811,Neal Gainer,Consumer,Adelaide,South Australia,Australia,Oceania
HF-2015-5883,1/25/2023,1/28/2023,3,Second Class,Home & Furniture,Towels, $228.0 ,4,0.04, $111.5 , $11.2 ,Critical,CY-0046864,Simon Lacy,Corporate,Las Tunas,Las Tunas,Cuba,Caribbean
HF-2015-5903,1/16/2023,1/24/2023,8,Second Class,Home & Furniture,Towels, $228.0 ,1,0.04, $138.9 , $13.9 ,Medium,AN-0046884,Kramer O'Brian,Consumer,Masterton,Wellington,New Zealand,Oceania
HF-2015-5907,1/23/2023,1/30/2023,7,Second Class,Home & Furniture,Shoe Rack, $124.0 ,4,0.02, $34.1 , $3.4 ,High,GE-0046888,Grimes Paige,Consumer,Los Angeles,California,United States,West
HF-2015-5915,1/25/2023,2/2/2023,8,Second Class,Home & Furniture,Beds, $78.0 ,4,0.03, $19.5 , $2.0 ,High,TE-0046896,Powers Gute,Consumer,Holguín,Holguín,Cuba,Caribbean
HF-2015-5937,1/9/2023,1/11/2023,2,Second Class,Home & Furniture,Shoe Rack, $124.0 ,1,0.01, $42.8 , $4.3 ,Medium,RA-0046918,Harrison Carreira,Consumer,Helmond,North Brabant,Netherlands,Central
HF-2015-5945,1/2/2023,1/4/2023,2,Second Class,Home & Furniture,Beds, $78.0 ,1,0.03, $78.0 , $7.8 ,High,NG-0046926,Gordon Chung,Consumer,Pimpri,Maharashtra,India,Central Asia
HF-2015-5951,1/22/2023,2/1/2023,10,Second Class,Home & Furniture,Bed Sheets, $211.0 ,3,0.03, $112.0 , $11.2 ,High,AN-0046932,Gay Willman,Consumer,Mackay,Queensland,Australia,Oceania
HF-2015-5960,1/26/2023,2/4/2023,9,Second Class,Home & Furniture,Sofa Covers, $216.0 ,4,0.02, $118.7 , $11.9 ,High,ON-0046941,Roman Monton,Consumer,Chicago,Illinois,United States,Central
HF-2015-5974,1/29/2023,2/2/2023,4,Second Class,Home & Furniture,Sofas, $67.0 ,2,0.03, $33.5 , $3.4 ,High,RS-0046955,Maddox Watters,Consumer,Sonneberg,Thuringia,Germany,Central
HF-2015-5976,1/28/2023,2/3/2023,6,Second Class,Home & Furniture,Dinning Tables, $119.0 ,1,0.01, $37.8 , $3.8 ,High,CH-0046957,Russell Buch,Home Office,Moradabad,Uttar Pradesh,India,Central Asia
HF-2015-6018,1/16/2023,1/22/2023,6,Second Class,Home & Furniture,Umbrellas, $70.0 ,1,0.05, $70.0 , $7.0 ,Medium,IE-0046999,Clayton Marie,Consumer,Lome,Maritime,Togo,Africa
HF-2015-6023,1/29/2023,2/6/2023,8,Second Class,Home & Furniture,Towels, $228.0 ,5,0.03, $113.8 , $11.4 ,Critical,NS-0047004,Armstrong Dawkins,Home Office,Jundiaí,São Paulo,Brazil,South
HF-2015-6027,1/1/2023,1/5/2023,4,Second Class,Home & Furniture,Shoe Rack, $124.0 ,2,0.02, $39.0 , $3.9 ,Critical,NE-0047008,Lyons Hane,Corporate,Salinas,California,United States,West
HF-2015-6055,1/3/2023,1/9/2023,6,Second Class,Home & Furniture,Beds, $78.0 ,2,0.01, $39.0 , $3.9 ,High,ON-0047036,Harvey Ellison,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean
HF-2015-6058,1/24/2023,1/27/2023,3,Second Class,Home & Furniture,Umbrellas, $70.0 ,2,0.04, $35.0 , $3.5 ,Critical,ER-0047039,Douglas Foster,Corporate,São Paulo,São Paulo,Brazil,South
HF-2015-6076,1/31/2023,2/9/2023,9,Second Class,Home & Furniture,Dinning Tables, $119.0 ,5,0.03, $21.2 , $2.1 ,Medium,LE-0047057,Owens Carlisle,Consumer,Managua,Managua,Nicaragua,Central
HF-2015-6088,1/13/2023,1/23/2023,10,Second Class,Home & Furniture,Umbrellas, $70.0 ,4,0.02, $17.5 , $1.8 ,High,ER-0047069,Church Wener,Corporate,Harbin,Heilongjiang,China,North Asia
HF-2015-6103,1/28/2023,2/1/2023,4,Second Class,Home & Furniture,Towels, $228.0 ,5,0.02, $125.2 , $12.5 ,High,SA-0047084,Tillman Zrebassa,Corporate,Kettering,England,United Kingdom,North
HF-2015-6108,1/26/2023,1/30/2023,4,Second Class,Home & Furniture,Umbrellas, $70.0 ,4,0.05, $17.5 , $1.8 ,High,AH-0047089,Garza Elijah,Home Office,Taboão da Serra,São Paulo,Brazil,South
HF-2015-6110,1/17/2023,1/19/2023,2,Second Class,Home & Furniture,Sofa Covers, $216.0 ,2,0.05, $114.4 , $11.4 ,Critical,AB-0047091,Cardenas Yedwab,Home Office,Bourg-en-Bresse,Rhône-Alpes,France,Central
HF-2015-6114,1/25/2023,2/2/2023,8,Second Class,Home & Furniture,Sofas, $67.0 ,3,0.05, $22.3 , $2.2 ,Medium,DT-0047095,Wood Braunhardt,Home Office,Victoria,Tamaulipas,Mexico,North
HF-2015-6116,1/2/2023,1/8/2023,6,Second Class,Home & Furniture,Dinning Tables, $119.0 ,1,0.02, $36.6 , $3.7 ,Medium,ON-0047097,Santiago Grayson,Corporate,Bangkok,Bangkok,Thailand,Southeast Asia
HF-2015-6127,1/31/2023,2/9/2023,9,Second Class,Home & Furniture,Shoe Rack, $124.0 ,2,0.05, $31.6 , $3.2 ,Medium,LD-0047108,Moreno Fjeld,Corporate,Apartadó,Antioquia,Colombia,South
HF-2015-6134,1/25/2023,2/2/2023,8,Second Class,Home & Furniture,Sofas, $67.0 ,1,0.05, $67.0 , $6.7 ,Medium,AN-0047115,Pennington Van,Corporate,Wolverhampton,England,United Kingdom,North
HF-2015-6138,1/5/2023,1/11/2023,6,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.02, $23.3 , $2.3 ,High,GE-0047119,Grimes Paige,Consumer,Los Angeles,California,United States,West
HF-2015-6152,1/16/2023,1/24/2023,8,Second Class,Home & Furniture,Curtains, $34.0 ,3,0.02, $11.3 , $1.1 ,Medium,EN-0047133,Hull Sperren,Corporate,Nanyang,Henan,China,North Asia
HF-2015-6154,1/20/2023,1/23/2023,3,Second Class,Home & Furniture,Sofas, $67.0 ,4,0.02, $16.8 , $1.7 ,High,ER-0047135,Campos Reiter,Corporate,Seattle,Washington,United States,West
HF-2015-6157,1/17/2023,1/19/2023,2,Second Class,Home & Furniture,Shoe Rack, $124.0 ,3,0.03, $32.8 , $3.3 ,Medium,ER-0047138,Malone Jumper,Consumer,Alexandria,Al Iskandariyah,Egypt,Africa
HF-2015-6201,1/25/2023,1/31/2023,6,Second Class,Home & Furniture,Bed Sheets, $211.0 ,3,0.05, $99.4 , $9.9 ,Medium,ER-0047182,Jennings Gardner,Consumer,Jos,Plateau,Nigeria,Africa
HF-2015-6242,1/16/2023,1/25/2023,9,Second Class,Home & Furniture,Curtains, $34.0 ,5,0.01, $6.8 , $0.7 ,Medium,AN-0047223,Morrison Edelman,Consumer,Madrid,Madrid,Spain,South
HF-2015-6257,1/10/2023,1/14/2023,4,Second Class,Home & Furniture,Shoe Rack, $124.0 ,1,0.05, $37.8 , $3.8 ,Critical,CH-0047238,Kerr Toch,Corporate,Durango,Durango,Mexico,North
HF-2015-6273,1/21/2023,1/25/2023,4,Second Class,Home & Furniture,Towels, $228.0 ,4,0.02, $129.8 , $13.0 ,Medium,TZ-0047254,Rodriquez Glantz,Corporate,Cirebon,Jawa Barat,Indonesia,Southeast Asia
HF-2015-6317,1/28/2023,2/5/2023,8,Second Class,Home & Furniture,Shoe Rack, $124.0 ,1,0.04, $39.0 , $3.9 ,Medium,EY-0047298,Robertson Coakley,Consumer,Santa Fe,Santa Fe,Argentina,South
HF-2015-6319,1/13/2023,1/23/2023,10,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,3,0.01, $49.0 , $4.9 ,High,AN-0047300,Vincent Peterman,Home Office,Tipitapa,Managua,Nicaragua,Central
HF-2015-6339,1/4/2023,1/5/2023,1,Second Class,Home & Furniture,Dinner Crockery, $133.0 ,4,0.03, $37.0 , $3.7 ,Medium,NS-0047320,Vega Hopkins,Corporate,Lima,Lima (city),Peru,South
HF-2015-6342,1/21/2023,1/30/2023,9,Second Class,Home & Furniture,Curtains, $34.0 ,3,0.04, $11.3 , $1.1 ,High,CH-0047323,Johnston Ducich,Consumer,Hobart,Tasmania,Australia,Oceania
HF-2015-6344,1/26/2023,1/29/2023,3,Second Class,Home & Furniture,Sofas, $67.0 ,3,0.01, $22.3 , $2.2 ,Medium,AN-0047325,Kramer O'Brian,Consumer,Masterton,Wellington,New Zealand,Oceania
HF-2015-6345,1/4/2023,1/13/2023,9,Second Class,Home & Furniture,Beds, $78.0 ,5,0.02, $15.6 , $1.6 ,Medium,RG-0047326,Marsh Luxemburg,Corporate,Dzhezkazgan,Qaraghandy,Kazakhstan,EMEA
HF-2015-6348,1/3/2023,1/5/2023,2,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.02, $23.3 , $2.3 ,Critical,AN-0047329,Finley Van,Consumer,Jaipur,Rajasthan,India,Central Asia
HF-2015-6354,1/6/2023,1/15/2023,9,Second Class,Home & Furniture,Sofas, $67.0 ,1,0.03, $67.0 , $6.7 ,Medium,ZO-0047335,Fox D'Ascenzo,Home Office,Kota Kinabalu,Sabah,Malaysia,Southeast Asia
HF-2015-6356,1/14/2023,1/22/2023,8,Second Class,Home & Furniture,Dinning Tables, $119.0 ,4,0.02, $29.5 , $2.9 ,Medium,ON-0047337,Little Ellison,Home Office,Durango,Durango,Mexico,North
HF-2015-6375,1/20/2023,1/26/2023,6,Second Class,Home & Furniture,Beds, $78.0 ,3,0.02, $26.0 , $2.6 ,High,ER-0047356,Castro Gelder,Corporate,San Antonio,Texas,United States,Central
HF-2015-6385,1/13/2023,1/16/2023,3,Second Class,Home & Furniture,Beds, $78.0 ,2,0.04, $39.0 , $3.9 ,Medium,NG-0047366,Townsend Hwang,Consumer,Monterrey,Nuevo León,Mexico,North
HF-2015-6418,1/13/2023,1/16/2023,3,Second Class,Home & Furniture,Umbrellas, $70.0 ,2,0.05, $35.0 , $3.5 ,Medium,KE-0047399,Holt Glocke,Corporate,Saltillo,Coahuila,Mexico,North
HF-2015-6431,1/15/2023,1/22/2023,7,Second Class,Home & Furniture,Bed Sheets, $211.0 ,2,0.03, $118.3 , $11.8 ,Medium,LD-0047412,Obrien Geld,Corporate,Essen,North Rhine-Westphalia,Germany,Central
HF-2015-6432,1/5/2023,1/15/2023,10,Second Class,Home & Furniture,Curtains, $34.0 ,5,0.02, $6.8 , $0.7 ,Critical,IN-0047413,Barker Haberlin,Corporate,Delhi,Delhi,India,Central Asia
HF-2015-6436,1/14/2023,1/19/2023,5,Second Class,Home & Furniture,Dinning Tables, $119.0 ,3,0.04, $24.7 , $2.5 ,High,IT-0047417,Collins Benoit,Consumer,Cúcuta,Norte de Santander,Colombia,South
HF-2015-6438,1/13/2023,1/16/2023,3,Second Class,Home & Furniture,Umbrellas, $70.0 ,3,0.01, $23.3 , $2.3 ,High,LY-0047419,Winters Shonely,Consumer,London,England,United Kingdom,North
